Detect OK Use time,Enable GPS Module OK Use time,TTFF,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,GPS Signal Test PASS Use time,Defective_Pred,Proba_0,Proba_1
18512.5,3.57,32.0,42.0,42.0,41.0,42.0,42.0,42.0,42.0,42.0,35.72,1.0,0.16823350802668302,0.831766491973317
17666.431,0.61,36.0,43.0,44.0,43.0,44.0,43.0,44.0,43.0,43.0,39.75,1.0,0.178407883664924,0.821592116335076
8188.43,3.57,36.0,43.0,42.0,42.0,43.0,43.0,44.0,44.0,44.0,39.65,0.0,0.7516806638956235,0.24831933610437645
1492.588,3.57,39.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,42.0,0.0,0.7545911438456204,0.24540885615437955
11000.705,0.61,36.0,42.0,42.0,42.0,29.0,40.0,29.0,41.0,28.0,39.39,0.0,0.6810682376539547,0.3189317623460453
15517.668,0.61,38.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,42.0,40.64,1.0,0.38569376339663153,0.6143062366033685
1090.9080000000001,0.61,34.0,46.0,46.0,45.0,46.0,47.0,47.0,47.0,47.0,37.39,0.0,0.7558080218575953,0.24419197814240473
8293.764000000001,3.58,35.0,42.0,42.0,41.0,42.0,43.0,44.0,44.0,44.0,38.3,0.0,0.7512666078066839,0.2487333921933162
16058.278,3.57,27.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,29.91,0.0,0.739155567085547,0.260844432914453
10636.476,3.57,36.0,43.0,43.0,42.0,43.0,40.0,29.0,41.0,28.0,39.221,0.0,0.7496719372126495,0.2503280627873506
11926.378999999999,0.61,40.0,41.0,41.0,41.0,41.0,40.0,29.0,41.0,28.0,41.77,0.0,0.5990452341120058,0.40095476588799417
6852.101,0.61,27.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0,42.0,30.37,0.0,0.7544995196172759,0.24550048038272412
7167.434,0.61,36.0,42.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,39.03,0.0,0.754020826022124,0.24597917397787605
21810.968999999997,0.61,37.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,40.27,1.0,0.1520144115406623,0.8479855884593377
15892.956,0.61,36.0,43.0,43.0,43.0,43.0,43.0,42.0,43.0,42.0,94.75,1.0,0.23111839923288058,0.7688816007671194
8717.153,3.57,37.0,43.0,42.0,42.0,42.0,42.0,28.0,42.0,42.0,37.4,0.0,0.7542667736508647,0.2457332263491353
10894.159,0.61,33.0,43.0,42.0,42.0,42.0,40.0,29.0,41.0,28.0,36.91,0.0,0.7494547848459956,0.25054521515400446
13940.716999999999,3.57,36.0,44.0,43.0,43.0,44.0,44.0,43.0,43.0,44.0,40.0,0.0,0.7481600665426926,0.25183993345730743
14359.417,0.61,35.0,44.0,44.0,43.0,43.0,42.0,42.0,43.0,42.0,38.76,0.0,0.7375625105719826,0.26243748942801737
1300.9669999999999,3.58,26.0,46.0,47.0,46.0,46.0,48.0,47.0,47.0,47.0,29.6,0.0,0.7558071621933969,0.24419283780660309
15605.118999999999,0.61,32.0,41.0,28.0,41.0,41.0,43.0,43.0,43.0,42.0,46.001000000000005,1.0,0.23227460433464087,0.7677253956653591
7697.855,3.57,35.0,41.0,41.0,41.0,41.0,44.0,44.0,44.0,44.0,37.19,0.0,0.7522418329847237,0.24775816701527634
8589.989,0.61,26.0,45.0,45.0,45.0,44.0,42.0,28.0,42.0,42.0,29.65,0.0,0.7545196449332422,0.2454803550667578
7274.232,3.57,22.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,25.26,0.0,0.7545059522116508,0.2454940477883491
14450.514,0.61,35.0,43.0,43.0,43.0,43.0,42.0,42.0,43.0,42.0,37.58,0.0,0.7351649153117248,0.2648350846882752
6951.154,3.57,37.0,43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.89,0.0,0.7543098273998259,0.2456901726001741
12144.633,0.61,39.0,44.0,45.0,44.0,44.0,40.0,29.0,41.0,28.0,40.98,0.0,0.725689537849701,0.2743104621502989
11827.469,0.61,30.0,43.0,43.0,43.0,43.0,40.0,29.0,41.0,28.0,33.61,0.0,0.7494129147571904,0.25058708524280965
15188.268,3.57,27.0,42.0,43.0,42.0,42.0,42.0,43.0,43.0,43.0,29.93,0.0,0.7482554329251878,0.25174456707481213
12457.5,3.58,29.0,43.0,29.0,43.0,43.0,43.0,43.0,43.0,27.0,74.01,0.0,0.7162109252488911,0.2837890747511089
15710.499,0.61,35.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.0,36.32,0.0,0.6757616966505163,0.32423830334948367
1398.99,0.61,22.0,46.0,47.0,46.0,46.0,47.0,47.0,47.0,47.0,40.53,0.0,0.7557820686499059,0.24421793135009406
9540.354,3.58,33.0,41.0,29.0,40.0,41.0,41.0,41.0,41.0,42.0,36.33,0.0,0.7501367467147488,0.24986325328525122
20281.189,0.61,36.0,42.0,42.0,43.0,43.0,41.0,28.0,41.0,41.0,38.45,1.0,0.15203768277127516,0.8479623172287248
22024.925,3.58,31.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,33.341,1.0,0.15201994529770013,0.8479800547022999
1191.616,3.58,36.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0,38.42,0.0,0.7558078340258987,0.24419216597410126
7601.382,3.57,23.0,42.0,43.0,43.0,42.0,44.0,44.0,44.0,44.0,25.26,0.0,0.754491600091675,0.24550839990832493
16538.456000000002,0.61,28.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,30.25,0.0,0.5716000251537523,0.42839997484624776
17967.093,0.61,35.0,42.0,41.0,42.0,42.0,43.0,44.0,43.0,43.0,38.09,1.0,0.161266860673961,0.838733139326039
14177.915,3.58,34.0,43.0,42.0,43.0,43.0,41.0,41.0,42.0,41.0,36.760999999999996,0.0,0.7442713303452066,0.2557286696547934
20552.647,0.61,35.0,41.0,41.0,41.0,42.0,41.0,41.0,42.0,41.0,37.58,1.0,0.1520354068946328,0.8479645931053672
15323.177,3.57,35.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,38.49,0.0,0.7452400331237523,0.25475996687624775
17552.129,3.57,33.0,43.0,43.0,42.0,43.0,42.0,43.0,43.0,42.0,35.08,1.0,0.2637542338766825,0.7362457661233175
369.13800000000003,0.61,34.0,47.0,47.0,47.0,46.0,45.0,46.0,45.0,45.0,93.69,0.0,0.7564532415703911,0.2435467584296089
19919.368000000002,3.57,36.0,41.0,40.0,41.0,41.0,42.0,41.0,41.0,42.0,94.88,1.0,0.15200837227827468,0.8479916277217253
10448.71,0.61,29.0,42.0,41.0,41.0,31.0,40.0,29.0,41.0,28.0,49.4,0.0,0.7476447696170079,0.2523552303829921
16235.665,3.57,30.0,43.0,44.0,43.0,43.0,44.0,43.0,43.0,43.0,32.51,0.0,0.7375575900590594,0.26244240994094054
8944.605,3.58,29.0,42.0,42.0,42.0,42.0,42.0,28.0,42.0,42.0,33.03,0.0,0.7544561103617411,0.24554388963825885
12593.214,3.58,35.0,41.0,41.0,41.0,41.0,43.0,43.0,43.0,27.0,38.92,0.0,0.7251635721503646,0.2748364278496353
13617.361,0.61,39.0,44.0,44.0,43.0,43.0,43.0,26.0,43.0,43.0,42.3,0.0,0.7082161280459156,0.29178387195408434
20753.334,3.57,34.0,43.0,43.0,42.0,43.0,41.0,41.0,42.0,41.0,37.47,1.0,0.15219961340435173,0.8478003865956483
725.289,0.61,34.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,29.0,81.26,0.0,0.7564521036595457,0.24354789634045432
18603.284,3.58,30.0,30.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,82.52,1.0,0.1723076158939174,0.8276923841060826
19410.788,0.61,37.0,40.0,40.0,40.0,39.0,29.0,40.0,40.0,42.0,120.43,1.0,0.14636745390057648,0.8536325460994235
22119.282000000003,3.58,24.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,42.0,27.5,1.0,0.15415930787085508,0.8458406921291449
15414.58,0.61,35.0,43.0,31.0,43.0,43.0,44.0,45.0,45.0,45.0,39.0,1.0,0.4483861311168412,0.5516138688831588
22228.959,3.57,35.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,37.87,1.0,0.1519913883532107,0.8480086116467893
520.872,0.61,29.0,48.0,47.0,48.0,48.0,45.0,46.0,45.0,45.0,32.65,0.0,0.7564532415901793,0.24354675840982062
20187.201,0.61,35.0,43.0,43.0,42.0,43.0,41.0,28.0,41.0,41.0,36.99,1.0,0.15214005339100156,0.8478599466089984
20373.349,0.62,33.0,41.0,41.0,42.0,41.0,42.0,41.0,41.0,41.0,35.39,1.0,0.15214750290394075,0.8478524970960593
21029.787999999997,3.57,33.0,42.0,41.0,42.0,42.0,42.0,42.0,42.0,41.0,37.01,1.0,0.15215785156925854,0.8478421484307415
22564.477000000003,0.61,33.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,40.0,36.76,1.0,0.15197453485597834,0.8480254651440217
20953.301,0.61,23.0,42.0,38.0,42.0,42.0,42.0,42.0,42.0,42.0,25.45,1.0,0.15418619625504992,0.8458138037449501
15800.195,0.61,35.0,43.0,42.0,42.0,42.0,43.0,42.0,43.0,42.0,38.97,1.0,0.4404850822436204,0.5595149177563796
8092.446999999999,3.57,34.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0,44.0,36.63,0.0,0.753611212240212,0.24638878775978804
21692.482000000004,3.57,32.0,43.0,42.0,43.0,42.0,42.0,43.0,42.0,42.0,34.81,1.0,0.1521069944632275,0.8478930055367725
20855.18,3.57,28.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,31.65,1.0,0.1536943626801367,0.8463056373198633
21123.772999999997,3.57,29.0,43.0,43.0,42.0,42.0,43.0,42.0,43.0,42.0,33.02,1.0,0.1530803060194178,0.8469196939805822
8453.681,3.58,35.0,43.0,43.0,42.0,42.0,42.0,28.0,42.0,42.0,38.43,0.0,0.7544575806065088,0.24554241939349125
9203.565999999999,3.57,37.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,91.541,0.0,0.7266047756700411,0.27339522432995894
19594.982,0.61,35.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,37.23,1.0,0.15248490978540963,0.8475150902145904
17422.996,0.61,34.0,43.0,43.0,42.0,42.0,42.0,42.0,43.0,42.0,37.73,1.0,0.17498597061461163,0.8250140293853884
13521.301000000001,3.58,38.0,42.0,43.0,42.0,42.0,41.0,41.0,30.0,41.0,40.83,0.0,0.7097549538184753,0.2902450461815247
9047.472,0.61,38.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,95.14,0.0,0.7221541783690684,0.27784582163093163
16342.921999999999,3.58,34.0,42.0,42.0,42.0,42.0,44.0,43.0,43.0,43.0,36.781,0.0,0.6176761340570401,0.38232386594295986
9644.901,3.57,35.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,37.76,0.0,0.7503403111129939,0.24965968888700607
16447.33,3.57,27.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,30.43,0.0,0.7027731994655927,0.2972268005344073
16874.942,3.57,35.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,37.78,1.0,0.264253560780071,0.735746439219929
9405.921,3.57,36.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,42.0,72.19,0.0,0.7492051765617272,0.25079482343827275
21596.33,0.61,36.0,44.0,44.0,44.0,43.0,43.0,42.0,43.0,42.0,39.87,1.0,0.15200146241478818,0.8479985375852118
122.70100000000001,3.58,34.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,45.0,36.3,0.0,0.7564532415736953,0.24354675842630466
1050.875,0.6,12.0,40.0,40.0,40.0,40.0,38.0,39.0,39.0,38.0,92.3,0.0,0.7558040116142781,0.24419598838572185
449.522,0.6,24.0,40.0,41.0,40.0,30.0,40.0,40.0,40.0,40.0,26.77,0.0,0.7564532415896469,0.2435467584103531
230.541,3.57,31.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,37.8,0.0,0.756453241581655,0.24354675841834506
345.664,3.56,37.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,39.09,0.0,0.7564532415681682,0.24354675843183188
944.289,3.56,34.0,38.0,39.0,39.0,39.0,38.0,39.0,39.0,38.0,37.54,0.0,0.7558078587380869,0.24419214126191316
1424.033,3.56,38.0,40.0,41.0,41.0,40.0,39.0,38.0,39.0,40.0,96.74,0.0,0.7545204894932346,0.24547951050676545
1268.5339999999999,0.6,39.0,40.0,40.0,40.0,40.0,39.0,38.0,39.0,40.0,97.79,0.0,0.7545204469452541,0.24547955305474586
733.0830000000001,3.56,36.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,38.12,0.0,0.7564505617274305,0.2435494382725695
1091.13,0.6,37.0,39.0,39.0,38.0,29.0,39.0,38.0,39.0,40.0,120.01,0.0,0.7544447628543378,0.24555523714566213
406.452,3.57,32.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,34.75,0.0,0.7564532415838918,0.24354675841610812
915.681,3.57,36.0,39.0,39.0,39.0,39.0,40.0,40.0,32.0,40.0,94.66,0.0,0.7558011005222395,0.2441988994777605
548.401,0.6,35.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,96.41,0.0,0.7564532330761108,0.2435467669238892
1955.5479999999998,3.56,42.0,40.0,40.0,40.0,40.0,38.0,39.0,39.0,38.0,97.27,0.0,0.7545105917837527,0.24548940821624737
663.668,0.6,42.0,39.0,39.0,40.0,39.0,40.0,40.0,32.0,40.0,87.65100000000001,0.0,0.7564524196716165,0.24354758032838347
559.799,0.6,34.0,40.0,31.0,40.0,40.0,40.0,40.0,32.0,40.0,37.51,0.0,0.7564532414115313,0.24354675858846878
854.797,3.54,23.0,39.0,39.0,39.0,39.0,38.0,39.0,39.0,38.0,23.77,0.0,0.7558080247207882,0.24419197527921174
2109.226,3.57,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.0,0.0,0.7545209331060849,0.24547906689391502
6451.865,0.6,25.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,61.64,0.0,0.7544231119226039,0.24557688807739603
1681.493,0.61,36.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,37.98,0.0,0.7545210074645303,0.24547899253546968
9416.359,0.61,35.0,45.0,45.0,46.0,45.0,46.0,46.0,46.0,46.0,80.06,0.0,0.7504890481014863,0.24951095189851366
742.357,3.58,34.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,28.0,41.32,0.0,0.7564532322746924,0.24354676772530764
3387.19,3.57,35.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,37.65,0.0,0.754520943718606,0.24547905628139396
1588.068,0.61,36.0,45.0,44.0,45.0,44.0,45.0,45.0,45.0,44.0,37.38,0.0,0.7545214256792973,0.24547857432070277
153.546,3.57,27.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,29.79,0.0,0.756453241581667,0.24354675841833298
904.049,0.6,34.0,42.0,42.0,42.0,42.0,43.0,42.0,27.0,43.0,74.032,0.0,0.7558078894850953,0.24419211051490472
564.645,3.57,27.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,30.82,0.0,0.7564532415896105,0.2435467584103895
2393.5570000000002,0.6,47.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,102.63,0.0,0.7543637648213715,0.24563623517862856
2901.801,0.61,34.0,45.0,46.0,45.0,45.0,46.0,46.0,46.0,44.0,37.99,0.0,0.7545209872167605,0.2454790127832395
2024.339,3.57,35.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,38.52,0.0,0.754520991578323,0.24547900842167705
4869.934,3.56,32.0,41.0,40.0,40.0,40.0,41.0,40.0,41.0,40.0,34.16,0.0,0.7545178984985925,0.2454821015014075
2244.739,0.6,36.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,40.0,62.27,0.0,0.7545209659443861,0.24547903405561383
4048.877,3.57,35.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,39.08,0.0,0.7545194784298207,0.2454805215701793
4333.713,0.6,33.0,38.0,38.0,29.0,38.0,40.0,39.0,39.0,39.0,55.33,0.0,0.7543163933178677,0.24568360668213232
3421.7059999999997,3.56,24.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,25.93,0.0,0.7545209824401148,0.24547901755988522
5869.41,0.61,44.0,44.0,44.0,43.0,44.0,44.0,45.0,45.0,44.0,47.96,0.0,0.7543033664605399,0.2456966335394601
12514.035,3.57,29.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,31.87,0.0,0.7501760688895929,0.2498239311104071
3988.288,0.6,27.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,120.48,0.0,0.7509557419327009,0.2490442580672991
122.044,0.6,35.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,33.0,95.53,0.0,0.7564531868461168,0.24354681315388318
5573.0830000000005,3.57,24.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,85.001,0.0,0.7545064266502202,0.24549357334977984
4833.313,0.6,39.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.35,0.0,0.7545049584467703,0.24549504155322963
10893.306,3.58,29.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0,43.0,31.16,0.0,0.7502809792251199,0.24971902077488
638.25,3.57,24.0,45.0,45.0,45.0,42.0,45.0,45.0,45.0,44.0,27.59,0.0,0.7564532415901551,0.24354675840984483
233.975,3.57,27.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,86.53,0.0,0.756453241568988,0.24354675843101203
7396.972,0.6,37.0,40.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,40.55,0.0,0.7513286541084373,0.2486713458915627
2087.431,3.56,24.0,41.0,41.0,41.0,41.0,39.0,39.0,39.0,39.0,83.611,0.0,0.7545209753248057,0.24547902467519436
384.04699999999997,0.6,28.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,31.41,0.0,0.7564532415886107,0.2435467584113893
2036.81,0.6,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,81.781,0.0,0.7545204074625862,0.24547959253741378
339.809,0.61,26.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,27.95,0.0,0.7564532415900802,0.2435467584099198
9813.783000000001,3.58,30.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,32.08,0.0,0.7519291945882288,0.2480708054117712
7003.048000000001,3.56,41.0,40.0,40.0,27.0,40.0,40.0,40.0,40.0,40.0,84.53,0.0,0.7444301149327535,0.2555698850672466
2641.123,3.56,36.0,38.0,39.0,39.0,39.0,40.0,40.0,29.0,40.0,95.52,0.0,0.7544067226916682,0.2455932773083318
812.9739999999999,3.58,23.0,42.0,32.0,42.0,42.0,42.0,42.0,42.0,42.0,40.24,0.0,0.7558101953183224,0.24418980468167759
11319.829,0.61,27.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,28.191,0.0,0.7502270170503103,0.24977298294968975
2941.85,3.56,34.0,41.0,41.0,42.0,41.0,40.0,40.0,29.0,40.0,95.21,0.0,0.7544628878532074,0.24553711214679258
4828.943,3.57,28.0,39.0,39.0,39.0,38.0,41.0,41.0,41.0,41.0,85.28,0.0,0.7545116423555265,0.2454883576444735
13306.611,3.57,36.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,39.86,0.0,0.7499862149617897,0.25001378503821026
3555.81,3.56,29.0,42.0,42.0,42.0,42.0,40.0,40.0,40.0,40.0,32.85,0.0,0.7545209768091031,0.24547902319089687
2298.116,0.6,30.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,40.0,33.06,0.0,0.7545209894917666,0.24547901050823343
8418.405999999999,0.61,34.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,95.51100000000001,0.0,0.7494291998827118,0.2505708001172881
13913.063,3.57,38.0,44.0,44.0,43.0,44.0,44.0,45.0,44.0,44.0,41.43,0.0,0.7472828005450117,0.2527171994549883
4572.652,0.6,44.0,40.0,40.0,31.0,40.0,41.0,41.0,41.0,41.0,97.15,0.0,0.750939006881613,0.24906099311838703
1801.869,3.56,38.0,41.0,40.0,40.0,40.0,41.0,42.0,41.0,41.0,95.57,0.0,0.754520385004618,0.24547961499538198
740.83,0.61,36.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,44.0,38.98,0.0,0.7564532414759902,0.24354675852400973
1582.31,3.58,30.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,30.64,0.0,0.7545219199251874,0.24547808007481267
1180.721,3.57,34.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,37.99,0.0,0.755778247392709,0.24422175260729095
1387.352,0.6,38.0,39.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,98.221,0.0,0.7545175875852913,0.2454824124147087
3456.567,3.56,34.0,40.0,32.0,40.0,40.0,40.0,40.0,40.0,40.0,93.501,0.0,0.7544205825249852,0.24557941747501472
342.035,0.6,26.0,43.0,43.0,43.0,42.0,42.0,43.0,43.0,42.0,29.31,0.0,0.7564532415896734,0.24354675841032664
1337.223,3.57,35.0,40.0,30.0,40.0,35.0,40.0,40.0,40.0,40.0,37.58,0.0,0.7545321850412348,0.24546781495876518
8927.681,0.61,35.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,96.76,0.0,0.7343018056346091,0.2656981943653909
5.71,3.56,27.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,29.05,0.0,0.7564532409464338,0.24354675905356613
3125.3720000000003,3.57,36.0,41.0,41.0,42.0,41.0,40.0,40.0,40.0,40.0,42.7,0.0,0.7545209236241932,0.24547907637580685
7012.818,0.61,23.0,44.0,44.0,44.0,45.0,44.0,45.0,45.0,45.0,24.37,0.0,0.754515797642959,0.24548420235704108
960.975,0.61,39.0,46.0,45.0,45.0,46.0,45.0,45.0,46.0,45.0,41.52,0.0,0.7558080325577395,0.24419196744226043
13507.312,0.61,28.0,43.0,44.0,44.0,43.0,44.0,44.0,44.0,43.0,31.16,0.0,0.7500690109822814,0.24993098901771854
6233.25,3.57,31.0,42.0,42.0,42.0,42.0,39.0,39.0,40.0,39.0,66.01,0.0,0.7544992217805226,0.24550077821947733
1058.4560000000001,0.61,35.0,45.0,46.0,45.0,45.0,45.0,46.0,45.0,45.0,40.96,0.0,0.7558080210112367,0.2441919789887633
5141.065,0.6,35.0,39.0,38.0,39.0,39.0,38.0,38.0,38.0,38.0,44.38,0.0,0.754471074009896,0.24552892599010398
910.6010000000001,3.58,35.0,40.0,30.0,40.0,35.0,42.0,42.0,42.0,42.0,95.61,0.0,0.7558077636319331,0.2441922363680668
4644.395,0.61,34.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,44.0,92.94,0.0,0.7545190740567969,0.24548092594320314
4986.637,3.56,47.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,41.0,50.62,0.0,0.7538191524792324,0.24618084752076758
3546.2509999999997,0.6,52.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,41.0,120.35,0.0,0.7463352312981654,0.25366476870183463
14610.918,3.57,30.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,33.95,0.0,0.7496768409496738,0.2503231590503262
11501.588,3.57,39.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,82.33,0.0,0.7284621157977031,0.27153788420229685
12841.038999999999,3.57,31.0,44.0,44.0,44.0,44.0,45.0,44.0,44.0,44.0,34.87,0.0,0.7501263534927185,0.24987364650728144
759.051,3.58,33.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,36.72,0.0,0.7564532415429299,0.24354675845707005
729.5360000000001,0.6,34.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,36.21,0.0,0.7564532097671195,0.24354679023288053
12934.862,3.57,27.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,29.62,0.0,0.7501566004572611,0.24984339954273888
1280.857,3.57,24.0,42.0,26.0,42.0,42.0,42.0,42.0,42.0,41.0,25.95,0.0,0.7557882951748188,0.24421170482518115
4959.644,3.56,33.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,35.01,0.0,0.7545059307853078,0.24549406921469216
708.6460000000001,3.57,28.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,31.17,0.0,0.7564532414875791,0.24354675851242094
12202.868,3.57,34.0,46.0,46.0,46.0,47.0,44.0,45.0,44.0,44.0,35.56,0.0,0.7501478793966831,0.2498521206033168
1437.604,0.61,29.0,40.0,30.0,40.0,35.0,41.0,42.0,33.0,42.0,32.15,0.0,0.7545214812786344,0.2454785187213656
4229.577,0.61,36.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,36.271,0.0,0.7545204356609575,0.24547956433904253
2022.112,3.58,38.0,40.0,30.0,40.0,35.0,29.0,42.0,42.0,42.0,40.1,0.0,0.7545199631580577,0.24548003684194233
5103.575,0.6,38.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,96.08,0.0,0.7539440679524484,0.24605593204755163
2600.6479999999997,0.61,35.0,45.0,46.0,45.0,46.0,46.0,46.0,46.0,44.0,37.73,0.0,0.7545209886901845,0.2454790113098156
732.0989999999999,0.6,31.0,41.0,41.0,41.0,41.0,39.0,39.0,39.0,40.0,34.48,0.0,0.7564503524759889,0.2435496475240111
1031.621,3.57,37.0,45.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0,37.24,0.0,0.7558080198078041,0.24419198019219587
3951.9190000000003,3.57,25.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,28.14,0.0,0.7545209296505387,0.24547907034946123
3813.195,3.56,40.0,39.0,40.0,40.0,39.0,40.0,39.0,40.0,40.0,94.29,0.0,0.754486805039313,0.24551319496068696
1576.332,3.57,30.0,42.0,42.0,42.0,30.0,42.0,42.0,42.0,43.0,32.49,0.0,0.7545209951835659,0.24547900481643412
242.389,0.61,34.0,44.0,45.0,44.0,44.0,44.0,45.0,44.0,44.0,37.85,0.0,0.756453241587884,0.24354675841211607
1228.104,0.61,29.0,40.0,30.0,40.0,35.0,40.0,40.0,40.0,40.0,46.63,0.0,0.7554192913559485,0.2445807086440514
6362.384,3.571,28.0,43.0,44.0,43.0,43.0,44.0,43.0,43.0,44.0,32.06,0.0,0.7545181931628278,0.24548180683717222
1738.615,3.57,48.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,102.43,0.0,0.7544705856328984,0.24552941436710163
10348.027,0.61,35.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,37.87,0.0,0.7502766607478231,0.249723339252177
14328.479,0.61,36.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,90.43,0.0,0.6209777256398469,0.3790222743601531
482.555,3.57,36.0,42.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,39.93,0.0,0.756453241581282,0.243546758418718
3735.577,3.56,35.0,40.0,39.0,40.0,39.0,41.0,40.0,40.0,41.0,94.65,0.0,0.7545073267900425,0.24549267320995752
5316.7,3.57,24.0,45.0,44.0,45.0,44.0,46.0,46.0,46.0,44.0,27.74,0.0,0.7545208864908586,0.2454791135091414
4727.804,3.56,23.0,40.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,75.89,0.0,0.7545200600748758,0.24547993992512418
6905.503000000001,3.58,41.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,41.28,0.0,0.7542045755511294,0.2457954244488706
